timestamp,session_id,bpm,hrv_sdnn,hrv_rmssd,dynamic_accel,impact,pitch,roll,gx,gy,gz,movement_var,bpm_mean_10s,bpm_std_10s,dynamic_accel_mean_5s,dynamic_accel_max_5s,impact_max_5s,pitch_mean_5s,movement_var_mean_5s,gyro_magnitude_mean_5s,label
1777513019.054367,SYNTH_001,92.24667621426991,36.411628031953676,32.60233244379526,0.5196370821999216,0.07911954133835658,47.17062542997472,5.212955642371116,5.2224368124800975,5.410567634926378,-4.691490300258103,0.1954709326146747,77.24182035147166,16.62183413281233,0.2665429247885512,0.5196370821999216,0.10271426880495874,30.099413564960493,0.1445090030311048,17.20384882868016,normal
1777513020.054367,SYNTH_001,57.141860035762086,52.80962066601784,35.305399983761674,0.6240207000966493,0.026389666294128884,29.35323285352456,17.452631519324804,-8.164039861010417,-1.5348427895585648,6.446282463176967,0.14049446608305585,74.47765307801379,17.5033111177925,0.30932092880059703,0.6240207000966493,0.10271426880495874,25.068829879324493,0.15538105681337577,14.9165606160939,normal
1777513021.054367,SYNTH_001,73.57930903735648,35.93439306567186,33.00292719088378,0.0,0.04957826650652052,24.929782405598136,3.9773329094833114,1.9150693879273066,13.872574110525957,-7.072933806359618,0.08916317427978798,73.41702204344922,17.167819155805333,0.2808692520393744,0.6240207000966493,0.10271426880495874,22.82848717112901,0.14606206766172652,13.272811501009503,normal
1777513022.054367,SYNTH_001,68.86389744321241,30.803579756374333,16.32294686211953,0.17805213699112143,0.0902576047539322,33.503429883728536,9.628958024423268,0.6837062931026103,11.466239165619275,1.2536531576516903,0.14296568955614863,70.78763886056068,15.389542498061695,0.26434198385753843,0.6240207000966493,0.09341849733239181,31.226702311621118,0.14613341672487606,12.063666886150461,normal
1777513023.054367,SYNTH_001,69.44984297438889,68.68476459759955,13.90265810640363,0.0,0.06867017149919159,10.664327075137955,9.799247598743069,-10.553870170924874,-11.854623535951001,11.613987874314063,0.1233358117002591,70.60394035903485,15.39388486578231,0.2643419838575385,0.6240207000966493,0.0902576047539322,29.12427952959278,0.13828601484678524,13.257826992358062,normal
1777513024.054367,SYNTH_001,47.90569015885641,55.97840623820377,52.64193734549084,0.2466779035537782,0.4405133163381327,27.171349949411837,40.3130154854544,10.584845435303247,5.2096816557482875,-8.112571191371925,0.12531834887631274,68.1822640856877,16.954202178076557,0.2097501481283098,0.6240207000966493,0.4405133163381327,25.124424433480204,0.12425549809911288,14.348685202688221,normal
1777513025.054367,SYNTH_001,70.55787558613623,13.119323497971777,32.20660022286189,0.4945909004162883,0.014669161261532733,16.242979415121344,-27.150486049088688,2.0330294356907483,15.203392373095028,3.686008291202029,0.10886093925358428,68.09512189293254,16.937890166910115,0.18386418819223757,0.4945909004162883,0.4405133163381327,22.50237374579956,0.11792879273321855,15.400795810571292,normal
1777513026.054367,SYNTH_001,88.96580700368912,33.298397323151384,31.20114531095638,0.5961926697769875,0.11879175624204637,19.705647712842882,-10.319008002557668,-2.8468303567258353,-4.947809457668834,3.1572526693549223,0.05439729489230468,70.37782684992212,18.140439249997105,0.3031027221476351,0.5961926697769875,0.4405133163381327,21.45754680724851,0.11097561685572191,13.567672872043554,normal
1777513027.054367,SYNTH_001,118.3923204655669,58.07384382667861,28.917268031325484,0.6365559568280545,0.05180496008103994,32.426817735426596,22.1108407873212,-4.381098242435948,-2.942648717935566,-0.9733681866268276,0.0485951796089035,78.1358824155192,20.52382121841994,0.3948034861150217,0.6365559568280545,0.4405133163381327,21.242224377588123,0.09210151486627285,12.330034666931306,normal
1777513028.054367,SYNTH_001,85.91349532819402,22.05009296179717,39.37287921139743,0.6931631474076638,0.055896532565171575,6.099303462617277,-5.280196122802109,1.3977696976623553,-5.280369978529553,-5.037895841039367,0.09514408994624288,77.30167742474325,19.957549087332396,0.5334361155965545,0.6931631474076638,0.4405133163381327,20.32921965508399,0.08646317051546962,9.88273891242971,normal
1777513029.054367,SYNTH_001,81.8332874783402,51.56017494284667,60.46429322084984,0.2332761664633303,0.1264422861419053,39.31973710702908,13.28704706402579,4.079250175142854,-5.070756155235058,12.147970568943851,0.1074455037923186,76.26033855115028,19.35364600884715,0.5307557681784649,0.6931631474076638,0.1264422861419053,22.758897086607437,0.08288860149867079,9.775492896718083,normal
1777513030.054367,SYNTH_001,72.2684650686132,50.005841552046874,36.287432005293525,0.0,0.11790725753198146,13.65782058371685,3.4501428564425476,-1.2497578635826605,-16.68451551911048,-5.9756863576696615,0.06602795385341435,77.77299905443539,18.25318827461573,0.4318375880952073,0.6931631474076638,0.1264422861419053,22.241865320326536,0.0743220044186368,10.173687725508005,normal
1777513031.054367,SYNTH_001,70.99619224841132,29.51280132862124,22.942958084225367,0.26562290990760934,0.47393868078643697,23.90994249725611,31.57803601812016,-28.325195707762084,-13.283149514650507,-18.1203890112962,0.12116709743042878,77.51468737554087,18.337214028640158,0.36572363612133163,0.6931631474076638,0.47393868078643697,23.082724277209184,0.08767596492626162,16.09981446406144,normal
1777513032.054367,SYNTH_001,94.21159731569958,39.867744306312886,28.39918970530147,0.48998025069107276,0.013741812413658312,-1.007619404124146,-16.69581640595568,0.16890716242483675,0.7747371873722987,6.405335916310339,0.20403829520195949,80.04945736278958,18.755683023800028,0.3364084948939353,0.6931631474076638,0.47393868078643697,16.395836849299037,0.11876458804487282,16.317335598220872,normal
1777513033.054367,SYNTH_001,84.36551001893274,8.649733770545806,42.85195760646306,0.0,0.010993725004065542,30.797559363070857,18.327008287782196,-14.414820616097774,15.135979746527784,-12.01303349767834,0.012783464036087122,81.54102406724397,18.40896395241787,0.1977758654124025,0.48998025069107276,0.47393868078643697,21.33548802938975,0.10229246286284166,19.652789314250526,normal
1777513034.054367,SYNTH_001,70.46660389588041,66.55647274850078,23.006392783044028,0.7980410860344725,0.12885827656735424,41.697559039198666,26.243719579087482,-2.0945256564907564,-6.133608125182829,6.918811448550873,0.12911222387818805,83.79711544094637,14.8713639677477,0.3107288493266309,0.7980410860344725,0.47393868078643697,21.811052415823667,0.10662580688001555,18.79259781115335,normal
1777513035.054367,SYNTH_001,64.67671707986604,35.363612362046176,40.226957868363215,0.5693665616281025,0.08636672504679804,12.280376761727794,-15.216283157519998,-14.045642570696417,-6.427573029485581,13.349032478434442,0.0967012689554595,83.20899959031935,15.553743941453252,0.42460216165225145,0.7980410860344725,0.47393868078643697,21.535563651425853,0.11276046990042458,19.322413716538293,normal
1777513036.054367,SYNTH_001,77.57366920403719,52.05719577064387,2.151151512262434,0.2380298494706013,0.032042659245002617,3.3466492023560024,11.743053653720198,-14.164976350794674,17.015210704207348,6.297498783986742,0.12253277776673274,82.06978581035415,15.502360364975047,0.41908354956484983,0.7980410860344725,0.12885827656735424,17.422904992445833,0.11303360596768539,16.695200454447352,normal
1777513037.054367,SYNTH_001,71.9952679423627,49.20762012213137,27.241445142643357,0.08673842087662767,0.008275068734779747,24.169745971140628,-14.482469787435836,12.35121821948528,-11.082574618159867,10.714113018874913,0.07846426497698544,77.43008055803374,9.00499447948003,0.3384351836019608,0.7980410860344725,0.12885827656735424,22.45837806749879,0.08791879992269057,19.354890104599765,normal
1777513038.054367,SYNTH_001,79.9170820651981,60.36821182149982,37.53768016176803,0.0992636756662071,0.008955087106390794,41.82215967487614,0.4524235880268735,-3.200919809443903,-16.61243162706422,20.200491069296472,0.09269700574764166,76.83043923173415,8.566280687226797,0.3582879187352022,0.7980410860344725,0.12885827656735424,24.663298129859847,0.10390150826500148,19.803114225886198,normal
1777513039.054367,SYNTH_001,76.55824319252065,33.5004488964616,45.24150655890858,0.3222618641400466,0.2246118512465589,-1.7478484822135887,-3.8488189527326044,-3.9666215982191773,-8.285154361374998,9.667604626089467,0.10647502255040496,76.30293480315218,8.384466286563315,0.263132074356317,0.5693665616281025,0.2246118512465589,15.974216625577395,0.09937406799944486,20.574169259532553,normal
1777513040.054367,SYNTH_001,85.84023369884184,43.057340912912004,20.178309395491304,0.23117921918089432,0.021302903185996404,3.4053772815748706,-36.04130902349531,4.825240488285915,-6.627844787943661,3.3057339262543577,0.08491830582323698,77.66011166617506,8.749332088833464,0.1954946058668754,0.3222618641400466,0.2246118512465589,14.199216729546814,0.09701747537300034,18.259007069260484,normal
1777513041.054367,SYNTH_001,61.02321329116037,48.386638039217914,11.966819788432758,0.5851508265847875,0.03906329929475808,13.187156625327265,6.363513895678482,-3.7059052307245195,-17.474530846950653,16.33948183523648,0.023972934131505065,76.66281377044996,10.063077961936775,0.2649188012897127,0.5851508265847875,0.2246118512465589,16.167318214141066,0.07730550664595483,18.4972158869655,normal
1777513042.054367,SYNTH_001,96.37988396536507,53.0881238714572,26.87117802129817,0.19710725150921127,0.02570318300956333,7.694842632039565,2.1500875140934634,21.0380609212741,-1.2804170627461129,17.547755448465846,0.08830424846777735,76.87964243541651,10.497209941830748,0.28699256741622936,0.5851508265847875,0.2246118512465589,12.872337546320853,0.0792735033441132,20.031799146024127,normal
1777513043.054367,SYNTH_001,121.67469562328661,57.31531507613386,16.494971907037332,0.45165054318344733,0.04384992348104208,7.742218000865069,22.186184601086406,-2.730197607260194,9.484463498615355,17.687717832594206,0.0291783185901903,80.6105609958519,17.64805243471483,0.35746994091967743,0.5851508265847875,0.2246118512465589,6.056349211518636,0.06656976591262292,18.81296256775074,normal
1777513044.054367,SYNTH_001,97.90459586423476,32.83927404137019,28.21155999924564,0.291322534747539,0.007195136073162984,-11.411809414956657,9.16715481974314,3.6512541198301047,-12.859547737148262,-4.921435151960026,0.13265965552901549,83.35436019268734,18.02462275365202,0.3512820750411759,0.5851508265847875,0.04384992348104208,4.123557024970023,0.07180669250834504,18.994826776790827,normal
1777513045.054367,SYNTH_001,83.27957474080793,30.036588350433657,29.920158544425153,0.38090080721912123,0.07320123220255348,28.835854211088012,34.363258861181436,9.70941331376861,0.875782189535891,-13.54018358498404,0.006722744946093884,85.21464595878152,16.80121635147553,0.38122639264882124,0.5851508265847875,0.07320123220255348,9.209652410872652,0.05616758033291641,20.563822123970333,normal
1777513046.054367,SYNTH_001,93.22641558422916,60.40167049372258,14.170259457576662,0.23098306932108517,0.007000684637744137,25.08080754304453,1.6056357311807072,16.0225322560691,3.959356756267731,-5.531921834348868,0.1514327189727945,86.77992059680072,16.739278219678546,0.3103928411960808,0.45165054318344733,0.07320123220255348,11.588382594416103,0.0816595373011743,19.203419078267746,normal
1777513047.054367,SYNTH_001,64.86371985702338,9.443860975417914,39.653269321330384,0.5123146623748861,0.1611222042159252,-5.482737997054682,-1.5829507800346108,-7.420061356576401,-0.833842752742931,7.03641615793175,0.12147815001017398,86.06676578826679,17.57042629213685,0.3734343233692158,0.5123146623748861,0.1611222042159252,8.952866468597254,0.08829431760965363,15.770262853777954,normal
1777513048.054367,SYNTH_001,56.250586796946685,63.550484208140084,28.113433279626587,0.5167620240870231,0.026619730768420603,41.85793639934369,-2.765349760756437,-4.179635038386447,1.856925897410594,1.5915894533210566,0.12166943078669475,83.70011626144165,19.92668378695364,0.38645661954993094,0.5167620240870231,0.1611222042159252,15.776010148292977,0.10679254004895451,12.687784033656111,normal
1777513049.054367,SYNTH_001,91.60550625250522,35.46513636885538,42.96551842806419,0.4379787077466433,0.07765546911485947,45.21638472395731,-6.593830665476606,12.745918752935149,1.973272625952109,-2.0648098517684708,0.0,85.20484256744011,19.895564464153985,0.4157878541497517,0.5167620240870231,0.1611222042159252,27.101648976075772,0.08026060894315142,12.451181982632457,normal
1777513050.054367,SYNTH_001,71.92787507505561,39.93155756514555,7.861137116446878,0.4822542981448513,0.2120922816489742,8.736416753298288,-33.116263745738536,8.100623040526912,-8.12727956918432,5.604813988049354,0.08357002809542219,83.81360670506147,20.327923159432274,0.43605855233489776,0.5167620240870231,0.2120922816489742,23.081761484517827,0.09563006557301708,11.66836772681713,normal
1777513051.054367,SYNTH_001,59.799828539579806,29.764860983197693,17.793693953455314,0.01668936673708422,0.10523320404102642,37.49822886465509,-3.3029194051193635,10.751759356684584,14.985825720118681,-14.708050816732673,0.157678171432993,83.69126822990343,20.483407872328666,0.3931998118180976,0.5167620240870231,0.2120922816489742,25.56524574883994,0.09687915606505679,12.905046691821394,normal
1777513052.054367,SYNTH_001,66.7911310092934,39.277067716962804,36.200031703777476,0.39697372887269383,0.07613356325747317,11.405032925135812,-31.017820896539885,-13.687045435596684,12.477568340762154,1.411692986915413,0.07406960104848527,80.73239293429626,20.58368885312748,0.3701316251176592,0.5167620240870231,0.2120922816489742,28.942799933278035,0.08739744627271903,14.56801511526964,normal
1777513053.054367,SYNTH_001,63.041715429776495,59.06707338971372,20.41067315009682,0.67476053024626,0.039205604248414606,22.71674765316591,6.780500168786533,15.479997539240188,11.899113972411676,11.184576448478769,0.04609689250181429,74.86909491494524,15.29741991926174,0.40173132634950653,0.67476053024626,0.2120922816489742,25.114562184042484,0.07228293861574295,18.099781455364642,normal
1777513054.054367,SYNTH_001,82.01643323942032,51.56294652196059,28.025572103403647,0.4474213701058492,0.04049681012238468,7.463567974686367,-18.600904387058772,-7.6140754328480496,10.136757405438635,5.493156445582286,0.0681664952497144,73.2802786524638,13.338775038113374,0.40361985882134765,0.67476053024626,0.2120922816489742,17.563998834188293,0.08591623766568583,18.25073396001464,normal
1777513055.054367,SYNTH_001,88.73184192069559,47.390297257006075,30.008389410686096,0.0,0.11071091505697361,53.21377285193414,-13.414989346326294,1.9229297814189596,-15.74979469433024,6.9180982183372866,0.0965861188680331,73.82550537045256,13.89283763945483,0.3071689991923775,0.67476053024626,0.11071091505697361,26.459470053915464,0.08851945582020801,19.158496869049802,normal
1777513056.054367,SYNTH_001,93.31622689390036,41.333095091976155,31.89907177144042,0.28507004710527456,0.5139496674707305,15.559741590051532,-10.041152922488275,-1.482228775917704,9.260623778119662,15.973727899525148,0.057431477484359436,73.83448650141969,13.906795065165932,0.3608451352660155,0.67476053024626,0.5139496674707305,22.07177259899475,0.0684701170304813,18.145116557436435,normal
1777513057.054367,SYNTH_001,93.41498495163142,18.315850412918763,21.869205447195515,0.41249338150191267,0.10842337269652312,21.896735342351935,-3.074025567198681,-8.784828365480701,6.5560142754950785,-0.6614328487366696,0.1616908616044647,76.68961301088049,14.7648017346849,0.36394906579185926,0.67476053024626,0.5139496674707305,24.17011308243798,0.08599436914167718,16.626473608125217,normal
1777513058.054367,SYNTH_001,91.32496695867104,27.337946297233902,31.79143876166973,0.07278014493050727,0.08159555109679813,9.680939188042593,0.10302382408555477,-14.12535763421003,-15.365236149437834,-6.530916613503363,0.09676662350048039,80.19705102705294,13.480079585205688,0.24355298872870876,0.4474213701058492,0.5139496674707305,21.562951389413314,0.09612831534141039,16.500062029568628,normal
1777513059.054367,SYNTH_001,76.89251164843138,34.85198145053248,20.60947553718624,0.0,0.13117455241928114,47.91973395854592,16.267193746096062,-17.438481166328977,-2.149103551500782,11.89515042665042,0.0722215326026036,78.72575156664554,12.886396011397576,0.15406871470753888,0.41249338150191267,0.5139496674707305,29.654184586185227,0.09693932281198823,17.980359492636204,normal
1777513060.054367,SYNTH_001,70.6478390752256,46.865146816432585,38.091365624961306,0.2051706394690419,0.06258729279824089,48.29921969134115,-8.662951402613306,1.1901840605397471,2.7679344932528833,11.711206310339271,0.034932823658221035,78.59774796666254,12.96752574562537,0.19510284260134728,0.41249338150191267,0.5139496674707305,28.671273954066624,0.08460866377002582,16.937003323650796,normal
1777513061.054367,SYNTH_001,57.37770065678776,41.04478996778319,28.621871766203718,0.07775027760968926,0.006202684348321755,44.4639377189441,7.202192043335544,-15.253190902334557,16.64317098124635,5.5829167475579675,0.1242223302639469,78.35553517838333,13.373906926753888,0.15363888870223022,0.41249338150191267,0.13117455241928114,34.45211317984514,0.09796683432594333,17.883448760065058,normal
1777513062.054367,SYNTH_001,96.49470463677231,54.752564595376974,31.860439483146223,0.2957132905830093,0.08262142601439611,34.346605225214326,40.96300849835351,-11.338155950868831,7.2472385789425875,-1.6037100058244824,0.12308331473556816,81.32589254113122,13.811493903424807,0.13028287051844956,0.2957132905830093,0.13117455241928114,36.94208715641762,0.09024532495216402,18.397497501353772,normal
1777513063.054367,SYNTH_001,77.33401818094018,47.10441081591347,60.839122076284006,0.0,0.31612034272953354,10.628156795989213,5.660260541448446,-2.180358781982199,-8.645657272783016,0.013796510079850617,0.06038955469076541,82.7551228162476,12.37386677672899,0.11572684153234811,0.2957132905830093,0.31612034272953354,37.13153067800694,0.08296991119022103,15.806897471628165,normal
1777513064.054367,SYNTH_001,73.84425036970549,40.81525866907857,16.71474654479974,0.4694103187608467,0.019273916294070353,32.41775143943627,-2.707346833974507,-26.388085002599,16.95388458451963,-12.767729521310866,0.0,81.93790452927611,12.693798745214838,0.20960890528451745,0.4694103187608467,0.31612034272953354,34.03113417418501,0.0685256046697003,18.336077194535136,normal
1777513065.054367,SYNTH_001,97.69574517051052,74.13641946350805,46.66298722848346,0.109618489411993,0.1171198758468258,19.89435801612897,-11.68727477892446,7.789797120440013,0.43779762713889103,11.129465302072028,0.12053810947879422,82.8342948542576,13.516695600071657,0.19049847527310765,0.4694103187608467,0.31612034272953354,28.35016183914258,0.08564666183381493,18.635926581010175,normal
1777513066.054367,SYNTH_001,66.52688090816483,46.09340027574893,0.0,0.5987256710044068,0.022431134374225795,39.68612932613948,-2.914973181304927,-24.098881671068078,-2.5584113690309174,10.776513095291435,0.09065983043694989,80.15536025568406,13.85882584410924,0.29469355395205116,0.5987256710044068,0.31612034272953354,27.394600160581653,0.07893416186841554,19.289271339449986,normal
1777513067.054367,SYNTH_001,92.52193128845643,33.52086697587442,5.059480140972683,0.21693034806108655,0.07674994260264466,36.73853080048042,-13.293305154141088,-0.7737239133277289,-3.271181965888122,-13.116827504667839,0.11680355839628345,80.06605488936655,13.766457470334867,0.2789369654476666,0.5987256710044068,0.31612034272953354,27.872985275634868,0.0776782106005586,19.287073752984156,normal
1777513068.054367,SYNTH_001,84.44842076493457,67.89950509730394,15.112319067749151,0.29238328608465386,0.010167448370236089,10.261016328861134,4.029921400256589,0.15019226594289362,-16.235552380231333,8.67632083906136,0.19785872668198193,79.37840026999291,13.305602422665594,0.3374136226645974,0.5987256710044068,0.1171198758468258,27.799557182209252,0.10517204499880188,21.18561717520351,normal
1777513069.054367,SYNTH_001,64.43255185226776,58.00617322620097,15.869659616700762,0.24808953639092465,0.05985116578458807,34.217387042558244,1.5531620795908956,5.38061720181809,-1.0976950381614234,4.041016550090085,0.09865840781454702,78.13240429037654,14.122579184274795,0.293149466190613,0.5987256710044068,0.1171198758468258,28.159484302833647,0.1249037265617113,15.776398445311765,normal
1777513070.054367,SYNTH_001,78.86294382457721,67.24131685365722,32.4444215776662,0.09355209296991823,0.14112566585424566,30.230516750658897,-32.4332883137669,-0.4168080238989361,4.9748525730565785,-10.219741103907968,0.07430806915786141,78.95391476531171,13.875603539593863,0.289936186902198,0.5987256710044068,0.14112566585424566,30.226716049739633,0.11565771849752475,15.332817667691435,normal
1777513071.054367,SYNTH_001,94.5944530063368,38.336020965557346,33.478107170021616,1.041683838681798,0.042705376148545415,-21.603442943701726,-0.27837008649101375,20.179079638332386,-3.853833275252156,-12.060002010724693,0.042633901617582994,82.67559000026662,12.35302984858033,0.37852782043767624,1.041683838681798,0.14112566585424566,17.968801595771396,0.10605253273365137,14.792762249410035,normal
1777513072.054367,SYNTH_001,91.93393195843913,54.64463689721654,26.942144779531624,0.15124014659781457,0.10933612728760884,32.014049594441936,16.142194689600192,2.1631688156850073,4.204524772475581,3.734932694017224,0.08437891042524755,82.21951273243329,11.86050879410078,0.3653897801450219,1.041683838681798,0.14112566585424566,17.0239053545637,0.09956760313944418,13.289729716860199,normal
1777513073.054367,SYNTH_001,102.43151379325211,18.207258113914587,28.20146439885046,0.607056456739698,0.15869426429163502,13.523063170396908,-5.986677783041249,10.5361239924366,-8.643910709141808,-3.977041139069179,0.10802886748078207,84.72926229366449,13.282041011846506,0.42832441427603074,1.041683838681798,0.15869426429163502,17.67631472287085,0.0816016312992042,12.447237085906805,normal
1777513074.054367,SYNTH_001,85.0727187798998,51.760096163712525,36.33317713117993,0.0,0.2619734692704209,6.709363185024897,-9.79345158617343,-7.234628088702879,-1.4092791427761981,18.199488505496703,0.10266537102993803,85.85210913468391,12.72242180147881,0.3787065069978458,1.041683838681798,0.2619734692704209,12.174709951364182,0.08240302394228241,15.010698956136327,normal
1777513075.054367,SYNTH_001,130.58444380440008,37.63414062618845,39.9986865314489,0.4116394173279483,0.026741168771555565,7.351090935593861,-20.665511596752786,1.2075680618946774,3.165403266086322,9.525983946489063,0.18617326700335515,89.14097899807288,18.88351294155235,0.44232397186945177,1.041683838681798,0.2619734692704209,7.598824788351175,0.10477606351138116,14.758017057713037,normal
1777513076.054367,SYNTH_001,66.19413792398936,19.674130667231015,14.081531806682893,0.4436616491795507,0.05096861329145348,17.971356565519528,-27.86988062436607,15.475700950289266,1.8966087706342099,4.736931367322274,0.12495427827329714,89.10770469965533,18.928029069768133,0.3227195339690023,0.607056456739698,0.2619734692704209,15.513784690195425,0.12124013884252398,13.252639856494998,normal
1777513077.054367,SYNTH_001,74.02042414977198,55.48900606026965,25.657308345203955,0.2927469068705611,0.01653653453224028,27.20089370130025,12.470239005948814,-2.3769512468964087,-16.054650897190463,5.230790040023944,0.09325995642463951,87.25755398578688,19.45413716280997,0.35102088602355164,0.607056456739698,0.2619734692704209,14.551153511567088,0.12301634804240238,15.457887319802609,normal
1777513078.054367,SYNTH_001,79.0870386878788,12.84803012505976,29.164922125043876,0.12869858410812793,0.48906549620480555,-0.48193033288270404,-2.7221749436879406,1.9223476419523093,-4.390059508712286,13.308671803671677,0.06467197105832637,86.72141577808131,19.61338183697847,0.25534931149723755,0.4436616491795507,0.48906549620480555,11.750154810911166,0.11434496875791125,15.447618638956701,normal
1777513079.054367,SYNTH_001,58.71874312112896,11.309402244036715,35.82379195872544,0.22100342921581081,0.2617309097158573,22.847717543186963,11.580323430051344,9.808534491374752,16.774629303126062,8.465180917273377,0.11333363818916603,86.15003490496743,20.402217154993068,0.2995499973403998,0.4436616491795507,0.48906549620480555,14.977825682543578,0.11647862218975684,15.759673434744943,normal
1777513080.054367,SYNTH_001,95.63737426009132,45.43714688207953,20.72799429271835,0.1790131494080639,0.07764355987991228,28.651370992896076,22.969856168692036,-7.422295201916345,-4.924460743305178,4.997664384960225,0.05464959208086704,87.82747794851883,20.426083389021212,0.2530247437564229,0.4436616491795507,0.48906549620480555,19.237881694004024,0.09017388720525922,15.780289949653914,normal
1777513081.054367,SYNTH_001,93.55298735938763,48.57021265490182,28.929345892875972,1.0206078845506368,0.18453709920619718,47.92708675504447,13.81871527365518,-21.615603333191935,0.15807544111839433,-9.8026117629751,0.10899155397689533,87.72333138382392,20.390370780369928,0.3684139908306401,1.0206078845506368,0.48906549620480555,25.22902773190901,0.08698134234597885,17.268254633879703,normal
1777513082.054367,SYNTH_001,80.28500496593225,54.55785730019816,30.35980361432589,0.29321907316655416,0.07359669552982863,3.849647461623049,-8.135584821581936,2.555736537123689,-0.8675575054894435,30.619469654062186,0.12437069634524217,86.55843868457323,20.45573752096938,0.36850842408983875,1.0206078845506368,0.48906549620480555,20.558778483973573,0.09320349033009938,20.00553867324577,normal
1777513083.054367,SYNTH_001,71.98375319489742,51.12944524794198,21.546358758485646,0.4574666335991851,0.09770648486217309,14.755817198332942,2.17301496986333,9.886691693580026,15.682397589196512,-11.031827573082333,0.08917738886142763,83.51366262473775,20.09337953133618,0.4342620339880502,1.0206078845506368,0.2617309097158573,23.6063279902167,0.09810457389071965,21.491042801882692,normal
1777513084.054367,SYNTH_001,57.57419193778496,62.149879381444435,21.26021820062537,0.8344875271276101,0.00933489795430218,23.92494459044719,-9.221592977353774,-13.514457648919713,12.903681221946703,-3.1254273710016456,0.06848567779674292,80.76380994052627,21.675648636939602,0.55695885357041,1.0206078845506368,0.18453709920619718,23.821773399668746,0.08913498181223503,21.040920717756343,normal
